Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
1.57804E+12,2020-01-03 08:00:00+00:00,BTCUSDT,7202.28,7297.29,7202.28,7260.6,3976.534509,28847521.62,28749
1.57804E+12,2020-01-03 09:00:00+00:00,BTCUSDT,7260.64,7358.88,7256.56,7348.42,5469.030632,39980889,43411
1.57805E+12,2020-01-03 10:00:00+00:00,BTCUSDT,7349.3,7371.92,7281.3,7312.25,3924.462414,28761054.21,28443
1.57805E+12,2020-01-03 11:00:00+00:00,BTCUSDT,7312.26,7346,7306.61,7340.46,1826.857466,13387065.43,15185
1.57805E+12,2020-01-03 12:00:00+00:00,BTCUSDT,7340.46,7350.19,7303.14,7322.78,1717.22262,12589082.2,16237
1.57806E+12,2020-01-03 13:00:00+00:00,BTCUSDT,7324.1,7380,7311.59,7348.87,1906.468998,13993594.38,17141
1.57806E+12,2020-01-03 14:00:00+00:00,BTCUSDT,7348.36,7362.31,7229.3,7254.73,4583.643119,33344264.97,29226
1.57806E+12,2020-01-03 15:00:00+00:00,BTCUSDT,7255.49,7322.44,7252.48,7320.18,2371.650792,17278237.82,19457
1.57807E+12,2020-01-03 16:00:00+00:00,BTCUSDT,7320.17,7405,7293.1,7386.03,5852.326934,43085512.32,35462
1.57807E+12,2020-01-03 17:00:00+00:00,BTCUSDT,7388.21,7403.2,7335.21,7355.26,2201.223063,16208977.14,20452
1.57807E+12,2020-01-03 18:00:00+00:00,BTCUSDT,7355.23,7369.47,7330.32,7342.96,1422.531602,10452057.81,12260
1.57808E+12,2020-01-03 19:00:00+00:00,BTCUSDT,7342.95,7352.33,7280,7343.08,2259.002878,16538679.11,18046
1.57808E+12,2020-01-03 20:00:00+00:00,BTCUSDT,7343.62,7361,7297.01,7316.99,1546.013182,11329963.77,14968
1.57809E+12,2020-01-03 21:00:00+00:00,BTCUSDT,7317.01,7335,7262.68,7283,1227.929145,8971337.085,13256
1.57809E+12,2020-01-03 22:00:00+00:00,BTCUSDT,7281.69,7320.54,7260.01,7300.56,1407.545265,10255827.31,16357
1.57809E+12,2020-01-03 23:00:00+00:00,BTCUSDT,7301.32,7346.08,7291.75,7344.96,1712.856338,12540187.59,14442
1.5781E+12,2020-01-04 00:00:00+00:00,BTCUSDT,7345,7350,7289.98,7302.24,1240.406484,9078998.362,12819
1.5781E+12,2020-01-04 01:00:00+00:00,BTCUSDT,7304.96,7312.58,7280.85,7309.16,821.321239,5995763.763,9449
1.5781E+12,2020-01-04 02:00:00+00:00,BTCUSDT,7308.71,7328.99,7296.18,7327.83,868.281715,6347480.77,8757
1.57811E+12,2020-01-04 03:00:00+00:00,BTCUSDT,7328.21,7339.69,7318.56,7333.11,763.775397,5598498.151,9039
1.57811E+12,2020-01-04 04:00:00+00:00,BTCUSDT,7333.14,7338.46,7312.65,7334.86,691.833205,5068965.034,7936
1.57811E+12,2020-01-04 05:00:00+00:00,BTCUSDT,7334.59,7369.28,7325,7344.69,1306.738785,9599549.394,11322
1.57812E+12,2020-01-04 06:00:00+00:00,BTCUSDT,7344.7,7367.88,7340,7354.96,1168.097036,8588833.523,9966
1.57812E+12,2020-01-04 07:00:00+00:00,BTCUSDT,7354.95,7363.63,7327.32,7348.11,1352.880865,9937643,12154
1.57812E+12,2020-01-04 08:00:00+00:00,BTCUSDT,7348.04,7365,7330,7346.59,1272.743225,9349986.415,10447
1.57813E+12,2020-01-04 09:00:00+00:00,BTCUSDT,7346.4,7369.18,7339.28,7363.88,1084.110633,7969046.517,10286
1.57813E+12,2020-01-04 10:00:00+00:00,BTCUSDT,7364.32,7369.63,7304.36,7318.3,1807.551552,13285643.39,13744
1.57814E+12,2020-01-04 11:00:00+00:00,BTCUSDT,7318.15,7339.27,7302.1,7336.45,1520.454655,11137558.09,12378
1.57814E+12,2020-01-04 12:00:00+00:00,BTCUSDT,7336.75,7339.58,7305,7312.89,1131.422667,8280307.378,10870
1.57814E+12,2020-01-04 13:00:00+00:00,BTCUSDT,7312.79,7326.49,7291,7303.88,1549.128326,11319379.89,12399
1.57815E+12,2020-01-04 14:00:00+00:00,BTCUSDT,7303.72,7323.74,7296.44,7316.72,874.231693,6392383.495,10447
1.57815E+12,2020-01-04 15:00:00+00:00,BTCUSDT,7315.51,7332,7305,7318.99,870.0506,6368539.052,9712
1.57815E+12,2020-01-04 16:00:00+00:00,BTCUSDT,7318.98,7323.26,7297.91,7307.11,1043.417942,7626119.396,10912
1.57816E+12,2020-01-04 17:00:00+00:00,BTCUSDT,7308,7352,7305,7351.99,1237.984296,9073546.24,11219
1.57816E+12,2020-01-04 18:00:00+00:00,BTCUSDT,7351.36,7404,7272.21,7306.92,4110.024469,30174172.57,28800
1.57816E+12,2020-01-04 19:00:00+00:00,BTCUSDT,7306.6,7353.84,7283.01,7334.83,1966.929401,14396196.39,17332
1.57817E+12,2020-01-04 20:00:00+00:00,BTCUSDT,7334.89,7352.64,7310.67,7341.06,1433.864061,10520647.67,14270
1.57817E+12,2020-01-04 21:00:00+00:00,BTCUSDT,7340.9,7367.31,7330.72,7350.68,869.007514,6388749.2,10519
1.57818E+12,2020-01-04 22:00:00+00:00,BTCUSDT,7350.72,7359.7,7342.67,7350.24,474.926109,3490739.053,7232
1.57818E+12,2020-01-04 23:00:00+00:00,BTCUSDT,7350.05,7363,7328.9,7354.11,528.793108,3885494.198,7361
1.57818E+12,2020-01-05 00:00:00+00:00,BTCUSDT,7354.19,7393,7354.11,7373.48,1432.35544,10563344.57,14037
1.57819E+12,2020-01-05 01:00:00+00:00,BTCUSDT,7373.43,7481.87,7373.43,7459.18,6394.85574,47589392.48,41542
1.57819E+12,2020-01-05 02:00:00+00:00,BTCUSDT,7459.91,7482.87,7432.79,7443.79,2038.01579,15193162.69,16293
1.57819E+12,2020-01-05 03:00:00+00:00,BTCUSDT,7443.92,7478,7439.33,7475.99,1446.222876,10788460.71,10742
1.5782E+12,2020-01-05 04:00:00+00:00,BTCUSDT,7476,7495,7444,7457.14,1859.909467,13891219.78,13732
1.5782E+12,2020-01-05 05:00:00+00:00,BTCUSDT,7457.18,7470,7444,7459.12,952.444318,7102459.032,9012
1.5782E+12,2020-01-05 06:00:00+00:00,BTCUSDT,7458.51,7481.25,7437.4,7457.5,1166.464289,8698784.192,9663
1.57821E+12,2020-01-05 07:00:00+00:00,BTCUSDT,7457.83,7470.36,7442,7463.63,888.087854,6620622.053,8625
1.57821E+12,2020-01-05 08:00:00+00:00,BTCUSDT,7463.64,7472,7410,7430.05,1595.878334,11873005.15,13828
1.57821E+12,2020-01-05 09:00:00+00:00,BTCUSDT,7430,7436.84,7400,7427.74,2072.537095,15374755.31,14274
1.57822E+12,2020-01-05 10:00:00+00:00,BTCUSDT,7427.7,7432.28,7403.21,7415.12,995.14421,7381567.112,9178
1.57822E+12,2020-01-05 11:00:00+00:00,BTCUSDT,7415.1,7440,7410,7422.33,1001.517619,7437451.929,10279
1.57823E+12,2020-01-05 12:00:00+00:00,BTCUSDT,7422.27,7460.46,7421.93,7457.01,1079.561263,8035656.553,11542
1.57823E+12,2020-01-05 13:00:00+00:00,BTCUSDT,7457.79,7458,7415,7431.15,1337.571084,9948778.236,12377
1.57823E+12,2020-01-05 14:00:00+00:00,BTCUSDT,7431.16,7444.73,7425,7431.82,831.78756,6186421.456,10274
1.57824E+12,2020-01-05 15:00:00+00:00,BTCUSDT,7431.71,7476.31,7430.99,7468.42,1839.988518,13720484.22,18706
1.57824E+12,2020-01-05 16:00:00+00:00,BTCUSDT,7467.91,7484,7450,7461.38,1764.362509,13176482.89,15674
1.57824E+12,2020-01-05 17:00:00+00:00,BTCUSDT,7461.26,7470.76,7445.15,7464.65,904.275876,6746680.142,10630
1.57825E+12,2020-01-05 18:00:00+00:00,BTCUSDT,7464.62,7468.87,7421.77,7438.72,1226.760244,9128520.22,12491
1.57825E+12,2020-01-05 19:00:00+00:00,BTCUSDT,7439.02,7449.69,7427.1,7444.14,952.37598,7086228.448,10026
1.57825E+12,2020-01-05 20:00:00+00:00,BTCUSDT,7444.71,7445,7426,7431.6,687.771423,5113632.965,7435
1.57826E+12,2020-01-05 21:00:00+00:00,BTCUSDT,7431.01,7431.53,7361.01,7368.52,2225.194358,16458207.43,17765
1.57826E+12,2020-01-05 22:00:00+00:00,BTCUSDT,7367.62,7385.65,7318,7355.73,2249.586037,16533005.58,18767
1.57827E+12,2020-01-05 23:00:00+00:00,BTCUSDT,7355.73,7363.35,7321,7358.75,1388.41772,10200360.64,12317
1.57827E+12,2020-01-06 00:00:00+00:00,BTCUSDT,7357.64,7384.72,7346.76,7378.75,1358.867787,10006650.48,10399
1.57827E+12,2020-01-06 01:00:00+00:00,BTCUSDT,7378.97,7426.82,7368.55,7423.5,1630.227541,12048066.49,14099
1.57828E+12,2020-01-06 02:00:00+00:00,BTCUSDT,7423.06,7562,7421.64,7551.44,5819.256972,43663709.11,38256
1.57828E+12,2020-01-06 03:00:00+00:00,BTCUSDT,7551.47,7580,7486.85,7540.9,4769.906356,35939688.37,27817
1.57828E+12,2020-01-06 04:00:00+00:00,BTCUSDT,7540.9,7554.61,7516.06,7529.52,1554.582461,11710943.82,13475
1.57829E+12,2020-01-06 05:00:00+00:00,BTCUSDT,7529.52,7541.55,7496,7532.85,1472.91993,11073632.01,12768
1.57829E+12,2020-01-06 06:00:00+00:00,BTCUSDT,7532.85,7537.53,7510.99,7520,873.32937,6569908.166,9507
1.57829E+12,2020-01-06 07:00:00+00:00,BTCUSDT,7520,7527.27,7505.57,7507.91,921.886394,6931555.593,9159
1.5783E+12,2020-01-06 08:00:00+00:00,BTCUSDT,7508.18,7551.68,7507.39,7547.55,1690.857798,12736985.42,14328
1.5783E+12,2020-01-06 09:00:00+00:00,BTCUSDT,7547.88,7553,7516.51,7550.78,2074.105876,15626240.93,18687
1.5783E+12,2020-01-06 10:00:00+00:00,BTCUSDT,7550.84,7576.68,7535.64,7561.22,1912.728693,14444524.61,18543
1.57831E+12,2020-01-06 11:00:00+00:00,BTCUSDT,7561.27,7582.27,7526.88,7544.72,2149.635226,16235629.11,19890
1.57831E+12,2020-01-06 12:00:00+00:00,BTCUSDT,7544.72,7566.24,7535,7557.42,1484.613594,11210567.44,12884
1.57832E+12,2020-01-06 13:00:00+00:00,BTCUSDT,7557.77,7622,7465.44,7528.64,3698.140842,27922946.22,28344
1.57832E+12,2020-01-06 14:00:00+00:00,BTCUSDT,7528.59,7558.45,7505.02,7547.93,2383.745611,17962663.18,19285
1.57832E+12,2020-01-06 15:00:00+00:00,BTCUSDT,7548.1,7553.28,7516.34,7519.99,1644.393877,12387650.46,13550
1.57833E+12,2020-01-06 16:00:00+00:00,BTCUSDT,7519.05,7546.08,7509.43,7529.24,1626.355417,12248009,15654
1.57833E+12,2020-01-06 17:00:00+00:00,BTCUSDT,7529.01,7561,7526.91,7558.48,1102.998522,8326795.81,12439
1.57833E+12,2020-01-06 18:00:00+00:00,BTCUSDT,7558.78,7560,7525.96,7533,910.967306,6870408.264,10347
1.57834E+12,2020-01-06 19:00:00+00:00,BTCUSDT,7532.5,7551.71,7524,7539.9,863.252634,6506806.859,10935
1.57834E+12,2020-01-06 20:00:00+00:00,BTCUSDT,7539.74,7557.99,7534.9,7551.25,978.342912,7380946.735,11695
1.57834E+12,2020-01-06 21:00:00+00:00,BTCUSDT,7551.24,7608,7547.56,7578.42,2101.577667,15931490.17,19607
1.57835E+12,2020-01-06 22:00:00+00:00,BTCUSDT,7578.42,7752,7574.39,7712.63,6546.730323,50288414.24,52828
1.57835E+12,2020-01-06 23:00:00+00:00,BTCUSDT,7712.58,7795.34,7690.7,7758,5066.272207,39306248.74,35441
1.57836E+12,2020-01-07 00:00:00+00:00,BTCUSDT,7758.9,8000,7758.29,7888.42,12714.83071,100431489.8,82946
1.57836E+12,2020-01-07 01:00:00+00:00,BTCUSDT,7889.64,7919.99,7866.01,7905.67,3784.606696,29871916.67,24795
1.57836E+12,2020-01-07 02:00:00+00:00,BTCUSDT,7905.67,7940,7892.32,7896.2,2658.470846,21044270.04,18811
1.57837E+12,2020-01-07 03:00:00+00:00,BTCUSDT,7896.08,7916.94,7885.75,7894.9,1811.52833,14315835.96,15011
1.57837E+12,2020-01-07 04:00:00+00:00,BTCUSDT,7894.71,7905.5,7821,7840.83,3265.389556,25677451.54,23077
1.57837E+12,2020-01-07 05:00:00+00:00,BTCUSDT,7839.75,7882.56,7826.63,7869.33,1749.120728,13743573.72,16177
1.57838E+12,2020-01-07 06:00:00+00:00,BTCUSDT,7869.29,7876,7851.26,7872.91,1034.371143,8133764.886,11274
1.57838E+12,2020-01-07 07:00:00+00:00,BTCUSDT,7873.05,7896.72,7857.53,7883.37,1730.807736,13631073.6,14998
1.57838E+12,2020-01-07 08:00:00+00:00,BTCUSDT,7883.11,7904.72,7868,7883.97,2060.945511,16256413.08,17390
1.57839E+12,2020-01-07 09:00:00+00:00,BTCUSDT,7884.32,7886.17,7855,7856.26,1266.181976,9967012.272,11360
1.57839E+12,2020-01-07 10:00:00+00:00,BTCUSDT,7856.26,7889.78,7856.15,7889.24,1164.566425,9168200.238,11913
1.57839E+12,2020-01-07 11:00:00+00:00,BTCUSDT,7888.12,7965,7881.69,7895.14,4207.107584,33336242.05,29610
1.5784E+12,2020-01-07 12:00:00+00:00,BTCUSDT,7895.13,7915.77,7840,7869.05,3167.803362,24958767.24,25794
1.5784E+12,2020-01-07 13:00:00+00:00,BTCUSDT,7869.02,7869.03,7810.73,7847.99,2935.85674,23010639.93,23806
1.57841E+12,2020-01-07 14:00:00+00:00,BTCUSDT,7847.99,7884.59,7837.26,7838.8,2419.777007,19024039.67,18443
1.57841E+12,2020-01-07 15:00:00+00:00,BTCUSDT,7841.16,7847.99,7740.29,7764.59,5292.202151,41233550.63,36447
1.57841E+12,2020-01-07 16:00:00+00:00,BTCUSDT,7764.04,7940.12,7723.71,7912.18,6410.882075,50397337.57,39822
1.57842E+12,2020-01-07 17:00:00+00:00,BTCUSDT,7912.18,7952.05,7878.01,7938.33,3293.006137,26090371.76,25516
1.57842E+12,2020-01-07 18:00:00+00:00,BTCUSDT,7937.88,8137,7919.22,8037.69,9327.807487,75055155.95,63271
1.57842E+12,2020-01-07 19:00:00+00:00,BTCUSDT,8038.54,8111.45,8032.39,8073.69,4283.208684,34595341.22,33612
1.57843E+12,2020-01-07 20:00:00+00:00,BTCUSDT,8073.69,8175.01,8041.28,8162.66,4404.727667,35743064.47,33702
1.57843E+12,2020-01-07 21:00:00+00:00,BTCUSDT,8162.57,8188,7975.74,8016.44,5116.55768,41369148.86,38918
1.57843E+12,2020-01-07 22:00:00+00:00,BTCUSDT,8016.43,8067.06,7945.72,8049.55,3088.53339,24759610.16,31418
1.57844E+12,2020-01-07 23:00:00+00:00,BTCUSDT,8049.83,8207.68,8020.7,8145.28,3983.395044,32388519.84,37204
1.57844E+12,2020-01-08 00:00:00+00:00,BTCUSDT,8145.92,8455,8142,8431.82,12579.62806,104742900.4,86656
1.57845E+12,2020-01-08 01:00:00+00:00,BTCUSDT,8430.53,8448.14,8328.89,8370.92,8384.945558,70341465.08,55444
1.57845E+12,2020-01-08 02:00:00+00:00,BTCUSDT,8370.93,8422,8256.74,8278.59,4558.246276,38042025.79,35400
1.57845E+12,2020-01-08 03:00:00+00:00,BTCUSDT,8278.07,8344,8244.93,8300.34,4359.947687,36152593.44,36939
1.57846E+12,2020-01-08 04:00:00+00:00,BTCUSDT,8300.34,8355.87,8288,8344.63,2575.222396,21432265.58,23179
1.57846E+12,2020-01-08 05:00:00+00:00,BTCUSDT,8343.92,8377,8307.85,8334.77,2664.277869,22238879.91,23020
1.57846E+12,2020-01-08 06:00:00+00:00,BTCUSDT,8334.76,8367.61,8319,8339.13,1731.943454,14440003.99,18579
1.57847E+12,2020-01-08 07:00:00+00:00,BTCUSDT,8339.14,8347.99,8277.21,8297.26,2788.142801,23173043.03,22508
1.57847E+12,2020-01-08 08:00:00+00:00,BTCUSDT,8297.27,8329.09,8264.86,8312.04,2508.727051,20816132.23,19147
1.57847E+12,2020-01-08 09:00:00+00:00,BTCUSDT,8312.05,8321.83,8276,8297.21,2091.834391,17358734.18,18451
1.57848E+12,2020-01-08 10:00:00+00:00,BTCUSDT,8296.98,8359,8284.19,8326.98,2380.674785,19840585.18,21206
1.57848E+12,2020-01-08 11:00:00+00:00,BTCUSDT,8327.06,8370,8325.03,8332.47,2034.529797,16984106.12,17716
1.57848E+12,2020-01-08 12:00:00+00:00,BTCUSDT,8332.2,8347.33,8276,8286.16,2426.854154,20173222.93,23169
1.57849E+12,2020-01-08 13:00:00+00:00,BTCUSDT,8285.92,8418.61,8215.2,8384.99,7456.82961,62127675.09,52403
1.57849E+12,2020-01-08 14:00:00+00:00,BTCUSDT,8384.99,8385,8184,8310.98,6554.98078,54359887.65,44270
1.5785E+12,2020-01-08 15:00:00+00:00,BTCUSDT,8310.98,8359,8237.36,8305.97,3993.008669,33129539.69,31375
1.5785E+12,2020-01-08 16:00:00+00:00,BTCUSDT,8306.09,8335.79,8050,8115,12758.45028,104258067.8,75175
1.5785E+12,2020-01-08 17:00:00+00:00,BTCUSDT,8115,8123.98,8010,8077.68,7266.047229,58605948.4,46466
1.57851E+12,2020-01-08 18:00:00+00:00,BTCUSDT,8077.68,8094.93,8035.01,8053.7,2950.762774,23798868.85,22374
1.57851E+12,2020-01-08 19:00:00+00:00,BTCUSDT,8053.7,8069.73,7963.05,7963.35,3758.461889,30120249.07,28964
1.57851E+12,2020-01-08 20:00:00+00:00,BTCUSDT,7963.56,8060.86,7870,8046.03,8887.842817,70696910.52,55696
1.57852E+12,2020-01-08 21:00:00+00:00,BTCUSDT,8046.42,8048.66,7957.55,8016.06,3140.073055,25146586.93,23686
1.57852E+12,2020-01-08 22:00:00+00:00,BTCUSDT,8017.36,8080,7988.58,8076.13,2119.902017,17019145.64,22255
1.57852E+12,2020-01-08 23:00:00+00:00,BTCUSDT,8076.13,8125.57,8023.55,8055.98,2651.309243,21411395.14,26297
1.57853E+12,2020-01-09 00:00:00+00:00,BTCUSDT,8054.72,8055.96,7928,7956.55,3517.43095,28040174.77,28439
1.57853E+12,2020-01-09 01:00:00+00:00,BTCUSDT,7956.88,8037.37,7950,8004.8,2413.123473,19295740.87,17516
1.57854E+12,2020-01-09 02:00:00+00:00,BTCUSDT,8004.05,8026.01,7980,7982.75,1579.537464,12636728.76,12199
1.57854E+12,2020-01-09 03:00:00+00:00,BTCUSDT,7983.09,7993.46,7935.56,7954.72,2480.168472,19754601.95,20950
1.57854E+12,2020-01-09 04:00:00+00:00,BTCUSDT,7954.96,7978.31,7928,7966.85,2053.928386,16338938.48,15335
1.57855E+12,2020-01-09 05:00:00+00:00,BTCUSDT,7966.75,7966.75,7925.68,7941.83,1404.270001,11158331.81,12641
1.57855E+12,2020-01-09 06:00:00+00:00,BTCUSDT,7941.99,7951.68,7896,7908.48,2068.18413,16383239.27,17323
1.57855E+12,2020-01-09 07:00:00+00:00,BTCUSDT,7908.71,7976.67,7903.4,7949.84,2449.538328,19465721.08,19005
1.57856E+12,2020-01-09 08:00:00+00:00,BTCUSDT,7949.57,7955.83,7909.3,7933.1,1641.494387,13019506.94,13141
1.57856E+12,2020-01-09 09:00:00+00:00,BTCUSDT,7932.51,7932.94,7864.24,7872.35,3408.741356,26896186.13,24194
1.57856E+12,2020-01-09 10:00:00+00:00,BTCUSDT,7872.36,7934.78,7852.01,7896.38,2923.998132,23096179.41,21531
1.57857E+12,2020-01-09 11:00:00+00:00,BTCUSDT,7895.56,7901.99,7855,7878.56,1911.857856,15052048.7,15359
1.57857E+12,2020-01-09 12:00:00+00:00,BTCUSDT,7878.02,7917.68,7871,7900.91,2162.941372,17073381.6,16473
1.57857E+12,2020-01-09 13:00:00+00:00,BTCUSDT,7901.49,7945,7891.43,7897.52,2859.442366,22648058.48,20196
1.57858E+12,2020-01-09 14:00:00+00:00,BTCUSDT,7897.54,7919.59,7875.55,7885.5,1887.759463,14903473.76,14910
1.57858E+12,2020-01-09 15:00:00+00:00,BTCUSDT,7885.5,7930,7882.75,7907.05,1555.442519,12298337.58,12905
1.57859E+12,2020-01-09 16:00:00+00:00,BTCUSDT,7907.05,7920.01,7805.01,7818.15,4386.286631,34399296.19,28198
1.57859E+12,2020-01-09 17:00:00+00:00,BTCUSDT,7818.15,7846,7778,7798.6,3990.175129,31143685.35,25788
1.57859E+12,2020-01-09 18:00:00+00:00,BTCUSDT,7798.23,7832.13,7788.68,7810.64,1529.030453,11941507.63,13082
1.5786E+12,2020-01-09 19:00:00+00:00,BTCUSDT,7810.68,7957.48,7810.3,7917.54,3465.438657,27340710.48,25694
1.5786E+12,2020-01-09 20:00:00+00:00,BTCUSDT,7917.55,8000,7805,7818.3,6732.412789,53314922.07,41315
1.5786E+12,2020-01-09 21:00:00+00:00,BTCUSDT,7819.97,7854.14,7750,7789.96,4555.024481,35530139.72,31453
1.57861E+12,2020-01-09 22:00:00+00:00,BTCUSDT,7789.99,7873.12,7788.78,7811.31,1877.380286,14691653.13,16234
1.57861E+12,2020-01-09 23:00:00+00:00,BTCUSDT,7811.31,7835,7790.01,7817.76,1385.912749,10835686.32,14919
1.57861E+12,2020-01-10 00:00:00+00:00,BTCUSDT,7817.74,7854.06,7811.05,7820.01,1276.755793,10004257.25,14262
1.57862E+12,2020-01-10 01:00:00+00:00,BTCUSDT,7820.25,7841.57,7786.12,7804.99,1249.569649,9758355.747,11823
1.57862E+12,2020-01-10 02:00:00+00:00,BTCUSDT,7804.99,7825,7793.34,7803.68,1004.334531,7845866.462,10452
1.57863E+12,2020-01-10 03:00:00+00:00,BTCUSDT,7803.68,7825,7770,7818.02,1415.752784,11044376.39,13028
1.57863E+12,2020-01-10 04:00:00+00:00,BTCUSDT,7818.06,7819.84,7768.4,7795.3,1669.78936,13008543.73,12935
1.57863E+12,2020-01-10 05:00:00+00:00,BTCUSDT,7795.33,7797.95,7735,7748.86,2146.933344,16671260.51,15226
1.57864E+12,2020-01-10 06:00:00+00:00,BTCUSDT,7748,7786.13,7711.76,7748.64,2963.811973,22962439.94,20362
1.57864E+12,2020-01-10 07:00:00+00:00,BTCUSDT,7747.25,7757.38,7725.77,7752.98,1815.165345,14053483.98,13220
1.57864E+12,2020-01-10 08:00:00+00:00,BTCUSDT,7753.05,7754.36,7680,7706.53,4208.967256,32453494.85,25463
1.57865E+12,2020-01-10 09:00:00+00:00,BTCUSDT,7706.52,7750,7691.91,7716.47,2842.868735,21961748.88,18207
1.57865E+12,2020-01-10 10:00:00+00:00,BTCUSDT,7716.02,7788,7672,7771.87,3772.539304,29208815.9,26602
1.57865E+12,2020-01-10 11:00:00+00:00,BTCUSDT,7772.12,7854.44,7766.93,7841.69,5366.335557,41944090.18,35058
1.57866E+12,2020-01-10 12:00:00+00:00,BTCUSDT,7841.03,7899.98,7811,7893.98,4174.80608,32807919.75,28549
1.57866E+12,2020-01-10 13:00:00+00:00,BTCUSDT,7893.98,7944,7862.31,7870.4,4142.505896,32760165.31,27960
1.57866E+12,2020-01-10 14:00:00+00:00,BTCUSDT,7870.7,7982.85,7850.01,7978.65,4262.687889,33809667.79,31306
1.57867E+12,2020-01-10 15:00:00+00:00,BTCUSDT,7978.65,8086.85,7945.44,8066.6,7367.250672,59184961.14,46907
1.57867E+12,2020-01-10 16:00:00+00:00,BTCUSDT,8067.5,8140.11,7928.94,7952.65,8107.578673,65110539.9,50606
1.57868E+12,2020-01-10 17:00:00+00:00,BTCUSDT,7952.23,7979,7909.98,7966.3,3426.043673,27197198.09,26170
1.57868E+12,2020-01-10 18:00:00+00:00,BTCUSDT,7966.3,8113.53,7966.3,8022.16,6172.791013,49707933.39,48172
1.57868E+12,2020-01-10 19:00:00+00:00,BTCUSDT,8022.15,8122,7964.01,8059.49,5212.524366,41978977.19,38219
1.57869E+12,2020-01-10 20:00:00+00:00,BTCUSDT,8058.05,8100,8039.27,8073.16,2511.935531,20285586.65,20850
1.57869E+12,2020-01-10 21:00:00+00:00,BTCUSDT,8074,8135.21,8006.65,8049.99,2919.79654,23593461.95,25181
1.57869E+12,2020-01-10 22:00:00+00:00,BTCUSDT,8048.24,8101.86,7981.59,8090.13,1946.832887,15664895.72,21548
1.5787E+12,2020-01-10 23:00:00+00:00,BTCUSDT,8090.13,8199,8064.64,8197.02,2429.200597,19756179.69,23995
1.5787E+12,2020-01-11 00:00:00+00:00,BTCUSDT,8198.86,8200,8119.75,8168.92,2971.522168,24261681.75,20783
1.5787E+12,2020-01-11 01:00:00+00:00,BTCUSDT,8168.39,8253.26,8165.16,8204.86,3211.743194,26387684.55,24250
1.57871E+12,2020-01-11 02:00:00+00:00,BTCUSDT,8204.84,8217.41,8155.02,8206.19,2134.580068,17476053.5,18627
1.57871E+12,2020-01-11 03:00:00+00:00,BTCUSDT,8206,8207.81,8125.09,8158.49,1711.758967,13974578.65,14912
1.57872E+12,2020-01-11 04:00:00+00:00,BTCUSDT,8158.83,8179.94,8101,8117.82,1445.957883,11758196.45,14955
1.57872E+12,2020-01-11 05:00:00+00:00,BTCUSDT,8118.4,8118.4,8044.65,8083.41,2285.705846,18452400.61,20481
1.57872E+12,2020-01-11 06:00:00+00:00,BTCUSDT,8083.41,8128.98,8055.71,8124.99,1745.207418,14131468.6,15588
1.57873E+12,2020-01-11 07:00:00+00:00,BTCUSDT,8124.99,8150,8061.71,8074.18,1976.070507,16008170.66,16702
1.57873E+12,2020-01-11 08:00:00+00:00,BTCUSDT,8074.17,8096.87,8037,8052.96,2479.712213,20007311.75,19458
1.57873E+12,2020-01-11 09:00:00+00:00,BTCUSDT,8052.96,8129.97,8050.83,8114.22,1672.797787,13547149.29,16999
1.57874E+12,2020-01-11 10:00:00+00:00,BTCUSDT,8114.2,8117.03,8042.89,8054.03,1477.913509,11936019.81,15550
1.57874E+12,2020-01-11 11:00:00+00:00,BTCUSDT,8054.03,8074.26,8010,8045.95,2106.394416,16941425.44,19374
1.57874E+12,2020-01-11 12:00:00+00:00,BTCUSDT,8045.89,8068,8018.41,8061.95,1788.46524,14387716.05,14510
1.57875E+12,2020-01-11 13:00:00+00:00,BTCUSDT,8061.93,8102.56,8045.01,8090.02,1952.326847,15768025.25,17947
1.57875E+12,2020-01-11 14:00:00+00:00,BTCUSDT,8090.73,8135,8050,8053.75,2019.034562,16327969.8,17204
1.57875E+12,2020-01-11 15:00:00+00:00,BTCUSDT,8054,8106.65,8053.08,8099.73,1461.322326,11809497.63,15194
1.57876E+12,2020-01-11 16:00:00+00:00,BTCUSDT,8099.16,8180.7,8070,8169.46,3939.308813,32051187.31,29181
1.57876E+12,2020-01-11 17:00:00+00:00,BTCUSDT,8168.35,8221.55,8150,8160.56,3232.766889,26450644.3,25665
1.57877E+12,2020-01-11 18:00:00+00:00,BTCUSDT,8160,8189,8136.68,8169.14,1586.219348,12942449.45,16490
1.57877E+12,2020-01-11 19:00:00+00:00,BTCUSDT,8169.64,8179.96,8137.27,8151.78,1306.429898,10654050.2,14213
1.57877E+12,2020-01-11 20:00:00+00:00,BTCUSDT,8151.77,8189.49,8140.98,8161.81,1152.143371,9406132.91,14232
1.57878E+12,2020-01-11 21:00:00+00:00,BTCUSDT,8161.81,8286.34,8060.25,8105,4403.099606,35994867.21,37067
1.57878E+12,2020-01-11 22:00:00+00:00,BTCUSDT,8106.12,8139.69,8030,8082.57,3727.441848,30075812.7,29149
1.57878E+12,2020-01-11 23:00:00+00:00,BTCUSDT,8082.58,8082.58,8003.16,8020.01,3022.109943,24283855.69,20600
1.57879E+12,2020-01-12 00:00:00+00:00,BTCUSDT,8020.01,8080,7960,8060.89,4003.350255,32067771.54,26542
