Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1.6E+12,2020-08-24 09:00:00+00:00,ETHUSDT,404.76,405.73,403.4,405.21,26636.83649,10774143.6,11709
1.6E+12,2020-08-24 10:00:00+00:00,ETHUSDT,405.2,406.3,403.87,405.23,29624.16896,12004997.73,11891
1.6E+12,2020-08-24 11:00:00+00:00,ETHUSDT,405.23,408.5,405.21,406.97,39595.54104,16129002.25,17365
1.6E+12,2020-08-24 12:00:00+00:00,ETHUSDT,406.93,408.53,405.3,405.39,26435.45331,10761470.01,11368
1.6E+12,2020-08-24 13:00:00+00:00,ETHUSDT,405.37,407.85,405.35,405.56,19073.61487,7755635.684,9550
1.6E+12,2020-08-24 14:00:00+00:00,ETHUSDT,405.56,406.59,402.14,402.26,34427.12743,13923280.13,15822
1.6E+12,2020-08-24 15:00:00+00:00,ETHUSDT,402.23,403.79,400.8,403.1,30582.61919,12304003.34,13474
1.6E+12,2020-08-24 16:00:00+00:00,ETHUSDT,403.1,405.63,401.77,404.64,25149.42256,10157621.75,11616
1.6E+12,2020-08-24 17:00:00+00:00,ETHUSDT,404.64,404.88,402.6,403.17,15175.4796,6121763.638,8599
1.6E+12,2020-08-24 18:00:00+00:00,ETHUSDT,403.18,404.11,400.27,401.64,23533.45737,9448411.712,10912
1.6E+12,2020-08-24 19:00:00+00:00,ETHUSDT,401.73,403.89,398.08,403.52,41975.65113,16814269.59,15592
1.6E+12,2020-08-24 20:00:00+00:00,ETHUSDT,403.52,404.09,400.94,401.55,26742.57404,10766125.96,12742
1.6E+12,2020-08-24 21:00:00+00:00,ETHUSDT,401.54,408.08,400.96,406.74,36293.26479,14729185.9,17137
1.6E+12,2020-08-24 22:00:00+00:00,ETHUSDT,406.74,408.21,405.45,406.97,30416.28089,12369531.1,13633
1.6E+12,2020-08-24 23:00:00+00:00,ETHUSDT,406.98,410.42,405.88,407.68,35116.89759,14350561.8,14406
1.6E+12,2020-08-25 00:00:00+00:00,ETHUSDT,407.68,409.06,404.77,405.39,23811.09978,9683067.782,11492
1.6E+12,2020-08-25 01:00:00+00:00,ETHUSDT,405.38,406.8,404.77,405.97,15014.27785,6093198.092,7411
1.6E+12,2020-08-25 02:00:00+00:00,ETHUSDT,405.97,406,400.91,401.43,25228.86395,10166678,11949
1.6E+12,2020-08-25 03:00:00+00:00,ETHUSDT,401.44,402.66,400.34,401.43,21537.69418,8649194.452,9867
1.6E+12,2020-08-25 04:00:00+00:00,ETHUSDT,401.42,402.42,399.84,401.89,21433.86554,8602430.522,8639
1.6E+12,2020-08-25 05:00:00+00:00,ETHUSDT,401.88,403.47,400.26,400.37,16863.94021,6777279.129,7110
1.6E+12,2020-08-25 06:00:00+00:00,ETHUSDT,400.37,400.66,396,397.34,39529.82216,15745133.37,15483
1.6E+12,2020-08-25 07:00:00+00:00,ETHUSDT,397.33,397.4,392,395.3,44327.01942,17507580.35,19022
1.6E+12,2020-08-25 08:00:00+00:00,ETHUSDT,395.3,395.75,389.61,393.92,44372.33371,17433819.93,20432
1.6E+12,2020-08-25 09:00:00+00:00,ETHUSDT,393.92,395.94,393.11,395.36,26771.26441,10568283.58,12158
1.6E+12,2020-08-25 10:00:00+00:00,ETHUSDT,395.37,398.87,394.19,397.85,29496.6737,11690431.18,13042
1.6E+12,2020-08-25 11:00:00+00:00,ETHUSDT,397.86,398.67,395.06,395.26,22509.93708,8926621.609,10662
1.6E+12,2020-08-25 12:00:00+00:00,ETHUSDT,395.27,395.27,387.65,389.25,68669.48795,26782175.5,27614
1.6E+12,2020-08-25 13:00:00+00:00,ETHUSDT,389.22,392,387.7,389.76,40861.31784,15930500.15,18165
1.6E+12,2020-08-25 14:00:00+00:00,ETHUSDT,389.79,389.79,381.66,384.09,87247.62215,33606000.05,31307
1.6E+12,2020-08-25 15:00:00+00:00,ETHUSDT,384.09,386.19,380.4,385.56,55444.91245,21262645.67,21556
1.6E+12,2020-08-25 16:00:00+00:00,ETHUSDT,385.56,386.77,371.5,375,80216.29424,30471969.17,31799
1.6E+12,2020-08-25 17:00:00+00:00,ETHUSDT,375.08,376.85,370,373.59,102507.2577,38244353.34,38425
1.6E+12,2020-08-25 18:00:00+00:00,ETHUSDT,373.61,381.75,370.01,380.07,79556.17913,29926443.25,34651
1.6E+12,2020-08-25 19:00:00+00:00,ETHUSDT,380.07,382.6,377.66,379.41,39950.62359,15192947.56,16923
1.6E+12,2020-08-25 20:00:00+00:00,ETHUSDT,379.41,381.5,375.64,377.58,30090.99816,11397689.11,14147
1.6E+12,2020-08-25 21:00:00+00:00,ETHUSDT,377.51,381.02,377.51,378.61,13713.57173,5208546.254,7558
1.6E+12,2020-08-25 22:00:00+00:00,ETHUSDT,378.61,384.23,378.58,382.6,23389.65082,8952455.412,12647
1.6E+12,2020-08-25 23:00:00+00:00,ETHUSDT,382.61,384.87,381.45,382.93,17900.67618,6862036.742,9577
1.6E+12,2020-08-26 00:00:00+00:00,ETHUSDT,382.91,383.04,377.45,379.2,31817.98855,12100838.77,16501
1.6E+12,2020-08-26 01:00:00+00:00,ETHUSDT,379.2,384.16,379.2,382.41,21231.4519,8112549.719,10939
1.6E+12,2020-08-26 02:00:00+00:00,ETHUSDT,382.4,387.76,382.35,387.19,34568.92872,13326033.5,15044
1.6E+12,2020-08-26 03:00:00+00:00,ETHUSDT,387.16,387.95,383.85,386.29,26023.74498,10036089.22,11835
1.6E+12,2020-08-26 04:00:00+00:00,ETHUSDT,386.29,387.69,384.79,385.17,26630.13431,10281232.22,11500
1.6E+12,2020-08-26 05:00:00+00:00,ETHUSDT,385.17,387.47,384.85,385.13,23194.9206,8953686.912,10555
1.6E+12,2020-08-26 06:00:00+00:00,ETHUSDT,385.14,385.44,380.1,380.78,32984.17143,12604470.06,21665
1.6E+12,2020-08-26 07:00:00+00:00,ETHUSDT,380.75,383.16,379.3,381.39,27329.73487,10423689.4,15402
1.6E+12,2020-08-26 08:00:00+00:00,ETHUSDT,381.39,384.04,380.15,382,26606.80024,10160761,14914
1.6E+12,2020-08-26 09:00:00+00:00,ETHUSDT,382,383.6,380.93,381.42,22237.71688,8502869.792,11854
1.6E+12,2020-08-26 10:00:00+00:00,ETHUSDT,381.47,385.78,381.46,382.5,34304.50825,13157412.77,16884
1.6E+12,2020-08-26 11:00:00+00:00,ETHUSDT,382.5,385.5,381.94,382.43,23984.59089,9199206.71,13503
1.6E+12,2020-08-26 12:00:00+00:00,ETHUSDT,382.43,384.95,377.56,379.69,42857.27017,16316051.43,20645
1.6E+12,2020-08-26 13:00:00+00:00,ETHUSDT,379.7,385.1,377.37,384.24,46973.36395,17877523.46,21382
1.6E+12,2020-08-26 14:00:00+00:00,ETHUSDT,384.25,389.26,384.18,386.24,73455.00085,28462494.18,26307
1.6E+12,2020-08-26 15:00:00+00:00,ETHUSDT,386.24,390,386.23,389.86,43881.74013,17051915.33,14930
1.6E+12,2020-08-26 16:00:00+00:00,ETHUSDT,389.86,392.91,388.27,388.64,55772.77197,21772505.79,23178
1.6E+12,2020-08-26 17:00:00+00:00,ETHUSDT,388.67,389.82,387.55,388.12,23187.17019,9010890.788,12308
1.6E+12,2020-08-26 18:00:00+00:00,ETHUSDT,388.08,389.83,387.15,387.38,19377.63528,7525032.638,9385
1.6E+12,2020-08-26 19:00:00+00:00,ETHUSDT,387.39,388.51,386.18,387.02,18489.47387,7161543.035,9394
1.6E+12,2020-08-26 20:00:00+00:00,ETHUSDT,387,389.45,386.72,389.35,17835.5764,6916711.449,9751
1.6E+12,2020-08-26 21:00:00+00:00,ETHUSDT,389.35,390.77,387.53,387.81,25038.96999,9741997.04,12436
1.6E+12,2020-08-26 22:00:00+00:00,ETHUSDT,387.8,388.35,385.22,385.89,19936.29257,7707361.736,11226
1.6E+12,2020-08-26 23:00:00+00:00,ETHUSDT,385.9,387.26,385.3,385.81,20970.82241,8101546.144,9603
1.6E+12,2020-08-27 00:00:00+00:00,ETHUSDT,385.81,389.13,385.35,388.13,25838.95782,10013516.92,12498
1.6E+12,2020-08-27 01:00:00+00:00,ETHUSDT,388.13,388.4,385.15,385.57,23560.95884,9114399.617,10748
1.6E+12,2020-08-27 02:00:00+00:00,ETHUSDT,385.57,385.78,382.8,383.46,28233.55662,10852798.78,14039
1.6E+12,2020-08-27 03:00:00+00:00,ETHUSDT,383.45,385.2,383.35,384.1,22041.36271,8473204.442,10564
1.6E+12,2020-08-27 04:00:00+00:00,ETHUSDT,384.1,385.65,383.05,383.06,17528.32306,6741108.271,9490
1.6E+12,2020-08-27 05:00:00+00:00,ETHUSDT,383.06,384.05,380.55,381.59,26733.51222,10209395.3,11867
1.6E+12,2020-08-27 06:00:00+00:00,ETHUSDT,381.59,386.05,381.22,385,25550.61513,9806027.68,11269
1.6E+12,2020-08-27 07:00:00+00:00,ETHUSDT,385,386.69,384.35,385.89,17722.88347,6831938.797,8660
1.6E+12,2020-08-27 08:00:00+00:00,ETHUSDT,385.88,385.88,383.01,383.44,23130.20762,8880717.578,9362
1.6E+12,2020-08-27 09:00:00+00:00,ETHUSDT,383.45,387.79,382.61,386.88,33845.68614,13048702.6,13739
1.6E+12,2020-08-27 10:00:00+00:00,ETHUSDT,386.86,388.1,383.16,384.05,32500.81303,12519585.96,13675
1.6E+12,2020-08-27 11:00:00+00:00,ETHUSDT,384.03,385.41,382,382,26029.89086,9981610.444,12684
1.6E+12,2020-08-27 12:00:00+00:00,ETHUSDT,382.01,386.6,380.95,385.55,36873.94627,14121509.24,19655
1.6E+12,2020-08-27 13:00:00+00:00,ETHUSDT,385.56,397.1,384.55,388.5,134030.56,52444189.87,52781
1.6E+12,2020-08-27 14:00:00+00:00,ETHUSDT,388.46,389.7,381.5,383.23,73132.28335,28086689.49,32113
1.6E+12,2020-08-27 15:00:00+00:00,ETHUSDT,383.2,385.11,382.6,383.79,26320.60925,10103745.45,12183
1.6E+12,2020-08-27 16:00:00+00:00,ETHUSDT,383.75,386.7,377.6,378.08,52797.94658,20187232.37,22875
1.6E+12,2020-08-27 17:00:00+00:00,ETHUSDT,378.05,378.61,371.48,376.87,106092.7904,39825234.32,43989
1.6E+12,2020-08-27 18:00:00+00:00,ETHUSDT,376.9,381.82,375.84,380.4,45823.0132,17350492.02,19975
1.6E+12,2020-08-27 19:00:00+00:00,ETHUSDT,380.42,380.42,377.34,377.81,19735.3661,7480583.385,9765
1.6E+12,2020-08-27 20:00:00+00:00,ETHUSDT,377.81,381.81,376.66,379.46,20244.42885,7690090.209,11034
1.6E+12,2020-08-27 21:00:00+00:00,ETHUSDT,379.45,382.6,378.71,382.59,16311.87566,6213331.447,8374
1.6E+12,2020-08-27 22:00:00+00:00,ETHUSDT,382.59,383.31,378.9,379.15,16341.11447,6223463.661,9111
1.6E+12,2020-08-27 23:00:00+00:00,ETHUSDT,379.15,383.65,379.15,383.27,27343.03499,10448184.44,11666
1.6E+12,2020-08-28 00:00:00+00:00,ETHUSDT,383.31,383.95,379.75,383.85,32275.50768,12319196.14,15398
1.6E+12,2020-08-28 01:00:00+00:00,ETHUSDT,383.85,387,383.36,386.64,28503.0521,10970889.28,13310
1.6E+12,2020-08-28 02:00:00+00:00,ETHUSDT,386.65,387.5,384.97,386.16,24695.35142,9542726.145,11443
1.6E+12,2020-08-28 03:00:00+00:00,ETHUSDT,386.16,388.65,385.62,387.39,28225.24074,10921784.61,12958
1.6E+12,2020-08-28 04:00:00+00:00,ETHUSDT,387.39,388.41,386.2,388.05,22999.29886,8907294.113,9132
1.6E+12,2020-08-28 05:00:00+00:00,ETHUSDT,388.15,389,386.35,388.21,20994.21154,8133899.911,9163
1.6E+12,2020-08-28 06:00:00+00:00,ETHUSDT,388.21,391.75,387.13,390.97,37037.62692,14432857.99,14396
1.6E+12,2020-08-28 07:00:00+00:00,ETHUSDT,390.9,391.55,386.54,387.28,30373.60462,11793059.86,12478
1.6E+12,2020-08-28 08:00:00+00:00,ETHUSDT,387.3,388.95,386.25,387.49,26795.98022,10384433.9,11314
1.6E+12,2020-08-28 09:00:00+00:00,ETHUSDT,387.49,392.29,387.47,391.8,45281.26822,17672252.77,17783
1.6E+12,2020-08-28 10:00:00+00:00,ETHUSDT,391.79,392.17,389.44,391.42,31560.82508,12325990.66,14027
1.6E+12,2020-08-28 11:00:00+00:00,ETHUSDT,391.41,394.14,390.05,393.68,34291.55202,13455297.24,14813
1.6E+12,2020-08-28 12:00:00+00:00,ETHUSDT,393.68,393.97,390.03,391.2,36344.27006,14257648.36,14886
1.6E+12,2020-08-28 13:00:00+00:00,ETHUSDT,391.2,392.18,390.25,392.18,19440.38073,7606349.89,9116
1.6E+12,2020-08-28 14:00:00+00:00,ETHUSDT,392.18,393.31,389.68,391.4,27786.1434,10877701.32,12893
1.6E+12,2020-08-28 15:00:00+00:00,ETHUSDT,391.41,397,391.41,396.23,65764.28258,25983812.42,23522
1.6E+12,2020-08-28 16:00:00+00:00,ETHUSDT,396.23,398,394.83,395.4,44619.40677,17670781.57,17576
1.6E+12,2020-08-28 17:00:00+00:00,ETHUSDT,395.44,396.54,392.7,393.59,35321.01082,13948156.22,15067
1.6E+12,2020-08-28 18:00:00+00:00,ETHUSDT,393.58,395.5,393.25,394.61,27761.34578,10949592.54,11967
1.6E+12,2020-08-28 19:00:00+00:00,ETHUSDT,394.62,397.76,394.51,395.94,28874.27935,11438823.13,11268
1.6E+12,2020-08-28 20:00:00+00:00,ETHUSDT,395.93,395.94,393.45,393.94,21976.14952,8679911.526,8897
1.6E+12,2020-08-28 21:00:00+00:00,ETHUSDT,393.93,395.16,392.69,394.2,21061.90119,8299505.529,10269
1.6E+12,2020-08-28 22:00:00+00:00,ETHUSDT,394.23,394.64,390.85,392.21,18136.30306,7115710.808,9705
1.6E+12,2020-08-28 23:00:00+00:00,ETHUSDT,392.2,396.39,391.85,395.11,22482.47637,8867326.076,10451
1.6E+12,2020-08-29 00:00:00+00:00,ETHUSDT,395.1,395.94,392.35,393.77,26082.66484,10273791.05,11599
1.6E+12,2020-08-29 01:00:00+00:00,ETHUSDT,393.78,394,392.47,392.97,18688.8904,7349251.562,8734
1.6E+12,2020-08-29 02:00:00+00:00,ETHUSDT,392.97,394.1,391.88,392.73,17880.70294,7029606.944,8395
1.6E+12,2020-08-29 03:00:00+00:00,ETHUSDT,392.72,395.25,392.15,394.38,20816.54357,8188281.135,9153
1.6E+12,2020-08-29 04:00:00+00:00,ETHUSDT,394.37,395.5,393.23,394.84,17013.86783,6712358.32,8902
1.6E+12,2020-08-29 05:00:00+00:00,ETHUSDT,394.84,396.81,394.45,395.92,19929.31836,7886243.637,10198
1.6E+12,2020-08-29 06:00:00+00:00,ETHUSDT,395.91,399.95,395.82,399.2,36103.3695,14384031.53,16027
1.6E+12,2020-08-29 07:00:00+00:00,ETHUSDT,399.2,404.15,398.15,403.32,54592.38152,21915306.09,21916
1.6E+12,2020-08-29 08:00:00+00:00,ETHUSDT,403.32,404.22,401.13,402.21,42379.30775,17044811.41,17541
1.6E+12,2020-08-29 09:00:00+00:00,ETHUSDT,402.23,403.81,401.2,402.89,27662.53735,11135245.62,12012
1.6E+12,2020-08-29 10:00:00+00:00,ETHUSDT,402.9,403.4,397.41,397.49,37294.23358,14915476.81,16847
1.6E+12,2020-08-29 11:00:00+00:00,ETHUSDT,397.48,399.15,396.29,397.75,28488.23102,11340247.18,13543
1.6E+12,2020-08-29 12:00:00+00:00,ETHUSDT,397.76,399.75,397.55,398.74,19536.92506,7790901.731,10244
1.6E+12,2020-08-29 13:00:00+00:00,ETHUSDT,398.72,399.3,395.72,396.42,25905.34506,10306110.36,12950
1.6E+12,2020-08-29 14:00:00+00:00,ETHUSDT,396.42,399.81,396.08,399.45,28230.19601,11231081.25,11692
1.6E+12,2020-08-29 15:00:00+00:00,ETHUSDT,399.45,403.2,398.82,402.47,34998.32017,14039589.29,15755
1.6E+12,2020-08-29 16:00:00+00:00,ETHUSDT,402.49,403.56,400.72,402.54,33384.20465,13425326.31,14679
1.6E+12,2020-08-29 17:00:00+00:00,ETHUSDT,402.54,404.3,401.43,401.7,32663.1856,13153151.96,14129
1.6E+12,2020-08-29 18:00:00+00:00,ETHUSDT,401.7,404.7,401.66,403.53,19651.09421,7924424.998,10229
1.6E+12,2020-08-29 19:00:00+00:00,ETHUSDT,403.53,405.69,402.3,402.81,29620.92263,11970072.94,12627
1.6E+12,2020-08-29 20:00:00+00:00,ETHUSDT,402.8,405.25,402.72,405.17,17388.24373,7027062.686,9123
1.6E+12,2020-08-29 21:00:00+00:00,ETHUSDT,405.16,405.57,403.1,404.65,14116.77534,5708229.281,8120
1.6E+12,2020-08-29 22:00:00+00:00,ETHUSDT,404.69,404.9,400.19,400.61,26871.75105,10815910.23,11746
1.6E+12,2020-08-29 23:00:00+00:00,ETHUSDT,400.62,402.63,398.3,398.65,30503.62127,12221170.68,13929
1.6E+12,2020-08-30 00:00:00+00:00,ETHUSDT,398.65,401.78,398.3,401.4,26606.63507,10648149.94,11707
1.6E+12,2020-08-30 01:00:00+00:00,ETHUSDT,401.39,407,400.82,406.32,49382.6449,19989087.66,19752
1.6E+12,2020-08-30 02:00:00+00:00,ETHUSDT,406.32,406.76,404.21,405.51,28383.85959,11505235.59,11850
1.6E+12,2020-08-30 03:00:00+00:00,ETHUSDT,405.53,406,403.6,404.91,23501.52144,9510158.926,10755
1.6E+12,2020-08-30 04:00:00+00:00,ETHUSDT,404.93,405.77,403.35,403.95,28095.94528,11356148.27,10441
1.6E+12,2020-08-30 05:00:00+00:00,ETHUSDT,403.95,404.84,402.85,403.84,21969.69167,8872619.893,10218
1.6E+12,2020-08-30 06:00:00+00:00,ETHUSDT,403.84,405.29,403.2,403.96,18612.07134,7522699.942,8864
1.6E+12,2020-08-30 07:00:00+00:00,ETHUSDT,403.95,406.1,403.7,405.39,19141.93043,7752654.724,8373
1.6E+12,2020-08-30 08:00:00+00:00,ETHUSDT,405.39,406.61,402.85,403.12,36468.08338,14769423.99,13245
1.6E+12,2020-08-30 09:00:00+00:00,ETHUSDT,403.11,405.79,402.8,404.86,18523.83748,7487164.606,8894
1.6E+12,2020-08-30 10:00:00+00:00,ETHUSDT,404.84,405.03,403.05,403.7,18170.81938,7343138.029,9003
1.6E+12,2020-08-30 11:00:00+00:00,ETHUSDT,403.7,407.65,403.2,406.66,31232.57198,12667280.36,14487
1.6E+12,2020-08-30 12:00:00+00:00,ETHUSDT,406.66,408.88,404.83,407.28,47846.41152,19478966.08,20407
1.6E+12,2020-08-30 13:00:00+00:00,ETHUSDT,407.25,415,407.2,413.94,76248.30314,31408344.57,32030
1.6E+12,2020-08-30 14:00:00+00:00,ETHUSDT,414.01,416.15,411.66,414.66,39747.27326,16444428.19,17756
1.6E+12,2020-08-30 15:00:00+00:00,ETHUSDT,414.71,418.63,413.73,416.81,60306.34018,25107645.8,23338
1.6E+12,2020-08-30 16:00:00+00:00,ETHUSDT,416.81,424.5,415.06,423.4,69747.53637,29303727.82,32435
1.6E+12,2020-08-30 17:00:00+00:00,ETHUSDT,423.44,425.73,422.26,423.88,66979.72826,28406317.81,29142
1.6E+12,2020-08-30 18:00:00+00:00,ETHUSDT,423.89,426.78,422.64,426.71,32720.70057,13869761.96,15887
1.6E+12,2020-08-30 19:00:00+00:00,ETHUSDT,426.72,427.9,424.57,425.07,36036.1998,15356173.63,17447
1.6E+12,2020-08-30 20:00:00+00:00,ETHUSDT,425.06,426.44,420.42,422.96,44649.79247,18871633.35,21603
1.6E+12,2020-08-30 21:00:00+00:00,ETHUSDT,422.94,424.79,420.38,421.68,22434.62326,9487151.859,12298
1.6E+12,2020-08-30 22:00:00+00:00,ETHUSDT,421.72,424.21,421.16,423.84,26127.82658,11049480.16,11642
1.6E+12,2020-08-30 23:00:00+00:00,ETHUSDT,423.83,429.89,423.66,428.94,52045.37053,22259877.93,24264
1.6E+12,2020-08-31 00:00:00+00:00,ETHUSDT,428.94,430.55,425.45,426.07,45251.23259,19381440.37,19838
1.6E+12,2020-08-31 01:00:00+00:00,ETHUSDT,426.06,427.5,423.83,426.75,33566.37808,14299718.03,14636
1.6E+12,2020-08-31 02:00:00+00:00,ETHUSDT,426.72,427.71,425.29,425.39,23634.07318,10079208.53,10578
1.6E+12,2020-08-31 03:00:00+00:00,ETHUSDT,425.39,426.6,424.05,425.05,27480.49976,11686942.43,11391
1.6E+12,2020-08-31 04:00:00+00:00,ETHUSDT,425.05,427.99,424.3,424.71,34412.986,14666667.18,13410
1.6E+12,2020-08-31 05:00:00+00:00,ETHUSDT,424.71,425.84,422.45,422.98,28944.41641,12277650.95,12128
1.6E+12,2020-08-31 06:00:00+00:00,ETHUSDT,422.95,424.11,419.48,424.01,42013.56307,17724899.59,16738
1.6E+12,2020-08-31 07:00:00+00:00,ETHUSDT,424.01,424.02,418.04,420.92,40620.22089,17099859.21,17145
1.6E+12,2020-08-31 08:00:00+00:00,ETHUSDT,420.92,421.51,418.56,420.3,38553.60658,16190913.1,16454
1.6E+12,2020-08-31 09:00:00+00:00,ETHUSDT,420.29,423.59,418.99,421.64,36512.35712,15414579.91,14980
1.6E+12,2020-08-31 10:00:00+00:00,ETHUSDT,421.62,427.68,421,426.65,43783.17309,18625578.94,20583
1.6E+12,2020-08-31 11:00:00+00:00,ETHUSDT,426.64,434.78,426.01,432.37,80245.68512,34605045.23,35113
1.6E+12,2020-08-31 12:00:00+00:00,ETHUSDT,432.36,438.17,430.75,436.39,78156.1155,33953856.64,34133
1.6E+12,2020-08-31 13:00:00+00:00,ETHUSDT,436.38,439,432.66,434.05,80795.87573,35253627.37,32005
1.6E+12,2020-08-31 14:00:00+00:00,ETHUSDT,434.05,435.55,430.7,434.95,46878.08769,20303061.96,21820
1.6E+12,2020-08-31 15:00:00+00:00,ETHUSDT,434.96,435.5,431.77,434.14,43110.71753,18693267.18,17825
1.6E+12,2020-08-31 16:00:00+00:00,ETHUSDT,434.15,435.53,432.45,432.66,41454.70881,17990676.75,17864
1.6E+12,2020-08-31 17:00:00+00:00,ETHUSDT,432.7,434.5,431.3,434.05,31284.81724,13548385.89,14419
1.6E+12,2020-08-31 18:00:00+00:00,ETHUSDT,434.06,438.7,433.85,436.67,45119.93532,19685319.49,20218
1.6E+12,2020-08-31 19:00:00+00:00,ETHUSDT,436.67,438.45,435.28,436.75,32218.80504,14075521.18,15359
1.6E+12,2020-08-31 20:00:00+00:00,ETHUSDT,436.73,438.35,428.9,432.11,69828.4344,30213678.34,30633
1.6E+12,2020-08-31 21:00:00+00:00,ETHUSDT,432.11,434.6,430.46,430.89,27432.92818,11862983.33,15061
1.6E+12,2020-08-31 22:00:00+00:00,ETHUSDT,430.89,437.47,429.94,435.12,29532.35418,12828878.96,16245
1.6E+12,2020-08-31 23:00:00+00:00,ETHUSDT,435.12,437.8,433.7,433.79,39917.7173,17405235.63,17625
1.6E+12,2020-09-01 01:00:00+00:00,ETHUSDT,433.3,436.77,432.65,436.37,36229.21572,15756812.54,16612
1.6E+12,2020-09-01 02:00:00+00:00,ETHUSDT,436.38,437.4,434.7,436.85,36761.28974,16028932.59,15293
1.6E+12,2020-09-01 03:00:00+00:00,ETHUSDT,436.86,444.4,436.1,443.64,90098.60112,39728294.23,37448
1.6E+12,2020-09-01 04:00:00+00:00,ETHUSDT,443.63,447.36,442.1,445.35,74617.85061,33195405.47,32067
1.6E+12,2020-09-01 05:00:00+00:00,ETHUSDT,445.35,455.56,443,455.55,105845.3252,47421781.04,40456
1.6E+12,2020-09-01 06:00:00+00:00,ETHUSDT,455.56,466.68,454.8,463.52,151120.8657,69605549.9,61348
1.6E+12,2020-09-01 07:00:00+00:00,ETHUSDT,463.53,465.71,458.29,463.4,84934.48671,39174594.11,35406
1.6E+12,2020-09-01 08:00:00+00:00,ETHUSDT,463.4,463.9,456.77,461.01,61586.48664,28371750.71,26250
1.6E+12,2020-09-01 09:00:00+00:00,ETHUSDT,461.01,472.5,459.12,470.33,89147.63965,41546811.28,39144
1.6E+12,2020-09-01 10:00:00+00:00,ETHUSDT,470.33,473.46,467.32,471.12,81487.48202,38292785.73,36459
1.6E+12,2020-09-01 11:00:00+00:00,ETHUSDT,471.13,471.55,464.15,468.5,72733.57524,34079984.83,33006
1.6E+12,2020-09-01 12:00:00+00:00,ETHUSDT,468.54,471.89,466.05,469.79,55703.62408,26122043.47,25400
1.6E+12,2020-09-01 13:00:00+00:00,ETHUSDT,469.8,471,467.46,468.55,47246.13321,22165638.07,21267
1.6E+12,2020-09-01 14:00:00+00:00,ETHUSDT,468.55,472.59,460.55,472.32,90948.279,42410704.63,38388
1.6E+12,2020-09-01 15:00:00+00:00,ETHUSDT,472.34,486.05,471.93,481.96,154113.6101,74028029.18,66169
1.6E+12,2020-09-01 16:00:00+00:00,ETHUSDT,481.92,483.16,474.56,478.15,112692.6056,53942288.21,44725
1.6E+12,2020-09-01 17:00:00+00:00,ETHUSDT,478.16,479.7,473.63,474.92,53592.90907,25514162.71,23419
1.6E+12,2020-09-01 18:00:00+00:00,ETHUSDT,474.91,478.97,474.55,477.58,37724.75871,18003499.09,18122
1.6E+12,2020-09-01 19:00:00+00:00,ETHUSDT,477.58,479.32,474.69,475.71,41998.343,20032332.83,18981
1.6E+12,2020-09-01 20:00:00+00:00,ETHUSDT,475.7,482.32,475.65,481.65,34644.35639,16578357.33,17678
1.6E+12,2020-09-01 21:00:00+00:00,ETHUSDT,481.65,485,479.95,482.75,33585.32082,16202378.65,21344
1.6E+12,2020-09-01 22:00:00+00:00,ETHUSDT,482.75,488.84,479.36,481.45,83387.28564,40299757.95,39862
1.6E+12,2020-09-01 23:00:00+00:00,ETHUSDT,481.45,485.01,471.18,475.4,59626.35749,28575638.69,28425
1.6E+12,2020-09-02 00:00:00+00:00,ETHUSDT,475.4,478.9,466.34,469.07,83302.64325,39367564.01,40720
1.6E+12,2020-09-02 01:00:00+00:00,ETHUSDT,469.07,474.4,464.85,471.22,64232.58047,30218595.23,29757
1.6E+12,2020-09-02 02:00:00+00:00,ETHUSDT,471.23,473.91,468,469.97,47131.08543,22205255.5,21792
1.6E+12,2020-09-02 03:00:00+00:00,ETHUSDT,469.99,472.5,468.8,470.01,38374.64559,18063893.51,18280
1.6E+12,2020-09-02 04:00:00+00:00,ETHUSDT,470.01,478.7,469.65,476.29,52326.22012,24835511.78,23250
1.6E+12,2020-09-02 05:00:00+00:00,ETHUSDT,476.29,481.39,475.54,476.68,48273.7747,23089571.48,22931
1.6E+12,2020-09-02 06:00:00+00:00,ETHUSDT,476.61,476.7,471,473.61,55744.70454,26380763.78,25392
1.6E+12,2020-09-02 07:00:00+00:00,ETHUSDT,473.61,473.99,465.98,466.97,58087.10402,27318055.23,24820
1.6E+12,2020-09-02 08:00:00+00:00,ETHUSDT,466.98,470.67,462.68,468.84,70285.46221,32811115.17,30504
1.6E+12,2020-09-02 09:00:00+00:00,ETHUSDT,468.84,472,467.86,470.96,37574.13695,17676114.01,18357
1.6E+12,2020-09-02 10:00:00+00:00,ETHUSDT,470.96,471.39,457,459.55,117564.8986,54473240.64,48589
1.6E+12,2020-09-02 11:00:00+00:00,ETHUSDT,459.55,459.55,420,441.88,305683.3526,134766140.5,118622
1.6E+12,2020-09-02 12:00:00+00:00,ETHUSDT,441.85,448.25,438.05,443.87,114939.9947,51018290.16,52594
1.6E+12,2020-09-02 13:00:00+00:00,ETHUSDT,443.86,448.29,439.85,441.61,88789.30392,39386937.94,41331
1.6E+12,2020-09-02 14:00:00+00:00,ETHUSDT,441.5,442.59,426,430.86,144046.845,62684753.39,56569
1.6E+12,2020-09-02 15:00:00+00:00,ETHUSDT,430.93,437.85,429.12,432.49,111115.2133,48216100.65,45256
